T+,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
3.9,21.15,37.26,-273.15,39.46,7.29,1
4.0,20.86,38.37,-23.75,39.03,7.12,1
4.1,20.86,39.63,-273.15,38.6,6.74,1
4.1,20.86,41.02,-273.15,37.84,5.14,1
4.2,20.57,42.38,4.05,35.15,1.55,1
4.4,21.15,44.68,-2.65,27.04,-1.62,1
4.5,21.44,45.8,-18.58,13.47,-1.32,1
4.5,21.44,47.35,-273.15,4.29,-1.11,1
4.6,21.15,48.72,-1.95,1.15,-0.77,1
4.7,21.15,49.77,-23.75,0.4,-0.65,1
4.8,21.44,51.23,-273.15,0.15,-0.44,1
4.9,21.72,52.38,-5.66,0.02,-0.31,1
5.0,21.72,53.09,-273.15,-0.02,-0.14,1
5.1,22.0,55.19,-11.13,-0.04,0.03,1
5.2,22.0,56.15,-23.75,-0.05,0.11,1
5.2,22.0,57.37,-273.15,-0.05,0.24,1
5.3,22.0,58.31,-273.15,-0.06,0.28,1
5.4,22.0,59.5,-8.22,-0.05,0.37,1
5.5,22.28,61.08,-273.15,-0.05,0.45,1
5.6,22.56,61.6,-17.13,-0.05,0.49,1
5.7,22.56,62.64,-273.15,-0.05,0.58,1
5.8,22.83,63.41,-273.15,-0.05,0.62,1
5.9,22.56,64.43,10.16,-0.05,0.62,1
6.0,23.37,64.68,-273.15,-0.04,0.66,1
6.1,23.1,65.95,-12.2,-0.04,0.7,1
6.2,23.37,66.71,-273.15,-0.04,0.75,1
6.3,24.17,67.59,-273.15,-0.05,0.79,1
6.4,23.64,68.09,6.09,-0.04,0.79,1
6.4,23.64,68.84,-273.15,-0.03,0.79,1
6.5,23.37,69.59,-15.78,-0.02,0.79,1
6.6,23.91,70.09,-273.15,-0.03,0.79,1
6.7,24.17,70.84,-273.15,-0.02,0.79,1
6.8,24.17,71.21,3.51,-0.03,0.83,1
6.9,24.43,71.95,-273.15,-0.02,0.83,1
7.0,24.43,72.45,-12.2,-0.03,0.83,1
7.1,24.69,73.07,-11.13,-0.03,0.83,0
7.2,24.69,73.56,-21.86,-0.03,0.87,0
7.3,24.95,74.31,0.01,-0.04,0.87,0
7.4,25.2,74.43,-273.15,-0.04,0.83,0
7.5,25.46,74.92,-273.15,-0.04,0.87,0
7.6,25.46,75.3,-273.15,-0.03,0.83,0
7.6,25.96,75.54,-273.15,-0.04,0.87,0
7.7,26.2,76.29,7.05,-0.04,0.87,0
7.8,26.2,76.41,-273.15,-0.04,0.91,0
7.9,26.2,76.66,-14.51,-0.03,0.87,0
8.0,26.45,77.03,-17.13,-0.03,0.91,0
8.1,26.45,77.4,-273.15,-0.03,0.91,0
8.2,26.7,77.65,-5.66,-0.04,0.87,0
8.3,26.94,77.9,-273.15,-0.04,0.87,0
8.4,27.18,78.14,-18.58,-0.04,0.91,0
8.5,26.94,78.27,-4.1,-0.04,0.83,0
8.6,27.18,78.52,-273.15,-0.04,0.87,0
8.7,28.13,78.76,-9.15,-0.03,0.91,0
8.7,27.89,79.01,-273.15,-0.03,0.87,0
8.8,27.66,79.14,-273.15,-0.03,0.83,0
8.9,28.59,79.39,8.88,-0.03,0.87,0
9.0,28.13,79.39,-273.15,-0.03,0.91,0
9.1,28.59,79.63,-11.13,-0.03,0.87,0
9.2,28.36,79.76,-273.15,-0.03,0.87,0
9.3,28.59,80.01,10.58,-0.04,0.87,0
9.4,29.05,80.01,-20.15,-0.04,0.87,0
9.5,28.82,80.38,-273.15,-0.04,0.87,0
9.6,29.28,80.26,-7.33,-0.04,0.87,0
9.7,29.95,80.26,-273.15,-0.04,0.91,0
9.8,29.73,80.38,-273.15,-0.04,0.87,0
9.9,29.95,80.63,-5.66,-0.04,0.87,0
9.9,29.95,80.38,-273.15,-0.05,0.87,0
10.0,30.4,80.63,-18.58,-0.05,0.91,0
10.1,30.84,80.26,-273.15,-0.05,0.91,0
10.2,30.84,80.51,-273.15,-0.05,0.91,0
10.3,31.48,80.76,11.39,-0.05,0.87,0
10.4,31.05,81.01,-273.15,-0.05,0.91,0
10.5,31.27,80.88,-273.15,-0.05,0.87,0
10.6,31.7,80.88,-1.28,-0.05,0.91,0
10.7,31.7,80.88,-273.15,-0.05,0.91,0
10.8,32.12,80.88,-1.95,-0.05,0.91,0
10.9,32.12,81.01,-273.15,-0.05,0.91,0
11.0,32.12,81.01,-18.58,-0.05,0.91,0
11.1,33.16,81.01,-12.2,-0.05,0.87,0
11.1,32.75,80.88,-273.15,-0.05,0.87,0
11.2,32.95,81.01,-7.33,-0.05,0.87,0
11.3,32.95,80.88,-273.15,-0.06,0.83,0
11.4,33.16,80.88,-30.98,-0.06,0.91,0
11.5,33.36,81.01,-8.22,-0.05,0.87,0
11.6,33.77,80.88,-273.15,-0.06,0.91,0
11.7,33.57,80.88,-18.58,-0.06,0.87,0
11.8,34.17,80.88,-273.15,-0.06,0.91,0
11.9,34.17,80.88,-14.51,-0.06,0.87,0
12.0,34.97,80.88,8.43,-0.06,0.87,0
12.1,34.57,80.88,-28.23,-0.06,0.87,0
12.2,34.17,80.88,-13.32,-0.06,0.87,0
12.3,35.16,80.88,-273.15,-0.06,0.91,0
12.3,35.16,80.76,-273.15,-0.05,0.91,0
12.4,35.55,80.76,4.05,-0.06,0.91,0
12.5,35.55,80.76,-273.15,-0.06,0.91,0
12.6,35.75,80.63,-7.33,-0.07,0.87,0
12.7,35.55,80.63,-273.15,-0.07,0.87,0
12.8,35.94,80.63,-34.26,-0.07,0.91,0
12.9,36.51,80.88,5.6,-0.07,0.87,0
13.0,36.51,80.51,-273.15,-0.07,0.87,0
13.1,36.7,80.51,-14.51,-0.07,0.91,0
13.2,36.89,80.51,-273.15,-0.07,0.87,0
13.3,36.89,80.51,-273.15,-0.07,0.87,0
13.4,37.45,80.13,3.51,-0.08,0.87,0
13.4,37.63,80.26,-273.15,-0.09,0.91,0
13.5,37.63,80.26,-15.78,-0.08,0.91,0
13.6,37.82,79.88,-273.15,-0.08,0.87,0
13.7,38.0,80.01,-273.15,-0.09,0.91,0
13.8,38.37,80.26,1.83,-0.09,0.91,0
13.9,38.91,80.13,-273.15,-0.09,0.91,0
14.0,38.73,80.13,-15.78,-0.09,0.87,0
14.1,38.91,80.01,-43.9,-0.09,0.91,0
14.2,39.27,80.01,-273.15,-0.09,0.91,0
14.3,39.09,79.88,-10.11,-0.09,0.87,0
14.4,39.45,79.88,-273.15,-0.09,0.91,0
14.5,39.45,79.76,-273.15,-0.1,0.91,0
14.6,39.8,79.76,-52.78,-0.1,0.91,0
14.7,39.98,79.76,-273.15,-0.1,0.87,0
14.7,40.15,79.63,1.83,-0.1,0.87,0
14.8,40.33,79.63,-273.15,-0.1,0.91,0
14.9,40.68,79.63,-17.13,-0.1,0.91,0
15.0,40.85,79.51,12.57,-0.1,0.91,0
15.1,40.85,79.51,-273.15,-0.11,0.96,0
15.2,40.85,79.51,-13.32,-0.11,0.91,0
15.3,41.37,79.51,-273.15,-0.12,0.87,0
15.4,41.54,79.39,-273.15,-0.11,0.87,0
15.5,41.54,79.26,0.63,-0.1,0.91,0
15.6,41.71,79.14,-273.15,-0.12,0.91,0
15.7,42.38,79.26,-13.32,-0.12,0.91,0
15.8,42.22,79.14,-273.15,-0.12,0.96,0
15.8,42.38,79.14,-273.15,-0.11,0.91,0
15.9,42.72,79.14,10.16,-0.11,0.91,0
16.0,42.55,79.14,-273.15,-0.11,0.91,0
16.1,42.88,79.01,-13.32,-0.11,0.87,0
16.2,43.05,78.64,-273.15,-0.12,0.91,0
16.3,43.54,78.39,-273.15,-0.12,0.91,0
16.4,43.54,78.89,5.09,-0.12,0.96,0
16.5,43.71,78.89,-273.15,-0.12,0.87,0
16.6,43.87,78.89,-15.78,-0.12,0.91,0
16.7,44.2,79.26,12.18,-0.11,0.91,0
16.8,44.52,78.64,-273.15,-0.11,0.91,0
16.9,44.36,78.64,9.74,-0.11,0.91,0
17.0,44.52,78.64,-273.15,-0.11,0.91,0
17.0,44.68,78.52,-12.2,-0.11,0.87,0
17.1,45.0,78.52,-2.65,-0.11,0.87,0
17.2,45.0,78.64,-18.58,-0.11,0.91,0
17.3,45.16,78.39,-2.65,-0.11,0.91,0
17.4,45.48,78.64,-273.15,-0.11,0.91,0
17.5,45.48,78.27,-273.15,-0.11,0.91,0
17.6,45.8,78.27,-273.15,-0.11,0.96,0
17.7,45.95,78.27,-273.15,-0.11,0.87,0
17.8,46.27,78.27,4.58,-0.11,0.91,0
17.9,46.27,78.14,7.98,-0.11,0.91,0
18.0,46.42,78.14,-14.51,-0.11,0.87,0
18.1,46.58,78.27,-17.13,-0.1,0.87,0
18.2,46.58,78.27,-273.15,-0.11,0.91,0
18.2,46.89,78.02,-10.11,-0.12,0.96,0
18.3,47.04,78.02,-273.15,-0.11,0.87,0
18.4,47.35,78.02,-30.98,-0.11,0.91,0
18.5,47.35,78.02,2.96,-0.11,0.91,0
18.6,47.51,77.77,-273.15,-0.1,0.91,0
18.7,47.81,77.52,-11.13,-0.1,0.91,0
18.8,47.96,77.9,-273.15,-0.1,0.91,0
18.9,48.12,77.77,-273.15,-0.11,0.91,0
19.0,48.57,77.77,8.88,-0.11,0.91,0
19.1,48.72,77.52,-273.15,-0.1,0.91,0
19.2,48.72,77.65,6.58,-0.11,0.91,0
19.3,48.57,77.65,-12.2,-0.11,0.91,0
19.4,49.17,77.65,-273.15,-0.11,0.87,0
19.4,49.02,77.65,2.4,-0.11,0.91,0
19.5,49.02,77.52,-273.15,-0.11,0.91,0
19.6,49.17,77.52,-7.33,-0.11,0.91,0
19.7,49.47,77.03,-273.15,-0.11,0.91,0
19.8,49.62,77.52,-273.15,-0.11,0.91,0
19.9,49.77,77.4,-5.66,-0.11,0.87,0
20.0,49.91,77.77,-273.15,-0.11,0.91,0
20.1,50.21,77.4,-18.58,-0.12,0.91,0
20.2,50.06,77.4,-273.15,-0.12,0.87,0
20.3,50.5,77.52,-273.15,-0.11,0.91,0
20.4,50.5,77.28,-13.32,-0.12,0.91,0
20.5,50.65,77.28,-273.15,-0.11,0.91,0
20.5,50.79,77.28,-17.13,-0.12,0.87,0
20.6,51.09,77.15,-273.15,-0.12,0.91,0
20.7,50.94,77.28,-273.15,-0.11,0.91,0
20.8,51.38,77.15,-1.28,-0.12,0.91,0
20.9,51.52,77.15,-273.15,-0.12,0.91,0
21.0,51.52,77.15,-17.13,-0.12,0.91,0
21.1,51.81,77.15,-7.33,-0.12,0.87,0
21.2,51.66,77.03,-273.15,-0.13,0.91,0
21.3,52.1,77.03,-6.48,-0.13,0.87,0
21.4,52.24,77.03,-273.15,-0.12,0.91,0
21.5,52.24,76.9,-273.15,-0.12,0.91,0
21.6,52.81,77.52,6.58,-0.12,0.91,0
21.7,52.52,76.9,-273.15,-0.11,0.91,0
21.7,52.67,76.78,-1.28,-0.12,0.87,0
21.8,52.95,76.53,-273.15,-0.12,0.91,0
21.9,52.95,76.9,-18.58,-0.12,0.87,0
22.0,53.09,76.9,8.88,-0.12,0.87,0
22.1,53.23,76.78,-34.26,-0.12,0.87,0
22.2,53.52,76.78,-11.13,-0.11,0.87,0
22.3,53.52,76.78,-273.15,-0.11,0.91,0
22.4,53.66,76.53,-273.15,-0.11,0.91,0
22.5,54.08,76.78,4.05,-0.11,0.91,0
22.6,54.08,76.29,-273.15,-0.11,0.91,0
22.7,54.22,76.66,-7.33,-0.12,0.96,0
22.8,54.22,76.66,-273.15,-0.12,0.91,0
22.9,54.49,76.66,-273.15,-0.11,0.87,0
22.9,54.63,76.66,3.51,-0.11,0.87,0
23.0,54.63,76.66,-273.15,-0.12,0.91,0
23.1,54.77,76.53,-15.78,-0.11,0.91,0
23.2,55.33,76.9,-273.15,-0.11,0.91,0
23.3,54.91,76.53,-273.15,-0.1,0.96,0
23.4,55.6,76.53,0.63,-0.1,0.87,0
23.5,55.46,76.66,-273.15,-0.1,0.91,0
23.6,55.46,76.16,-18.58,-0.1,0.91,0
23.7,55.6,76.53,-273.15,-0.1,0.87,0
23.8,55.74,76.41,-273.15,-0.09,0.91,0
23.9,55.74,76.53,0.63,-0.1,0.91,0
24.0,56.01,76.41,-273.15,-0.1,0.91,0
24.1,56.15,76.41,-17.13,-0.09,0.91,0
24.1,56.15,76.41,-273.15,-0.09,0.87,0
24.2,56.42,75.91,-273.15,-0.09,0.87,0
24.3,56.56,76.41,-4.87,-0.08,0.91,0
24.4,56.56,76.41,-273.15,-0.08,0.91,0
24.5,56.69,76.9,-20.15,-0.08,0.91,0
24.6,56.83,76.29,-18.58,-0.08,0.91,0
24.7,56.96,76.16,-273.15,-0.08,0.87,0
24.8,57.1,76.16,-5.66,-0.08,0.91,0
24.9,57.23,76.29,-273.15,-0.07,0.91,0
25.0,57.37,76.29,-21.86,-0.07,0.91,0
25.1,57.37,76.29,1.24,-0.07,0.87,0
25.2,57.23,76.16,-273.15,-0.08,0.91,0
25.2,57.64,76.16,-11.13,-0.07,0.87,0
25.3,57.91,76.41,-4.87,-0.06,0.91,0
25.4,58.04,76.29,-43.9,-0.07,0.87,0
25.5,58.04,76.04,-52.78,-0.06,0.87,0
25.6,58.17,76.04,-273.15,-0.06,0.87,0
25.7,58.31,75.79,-4.1,-0.07,0.91,0
25.8,58.58,76.16,-273.15,-0.07,0.91,0
25.9,58.58,76.16,-18.58,-0.06,0.96,0
26.0,58.58,76.04,6.09,-0.06,0.91,0
26.1,58.71,75.91,-273.15,-0.06,0.87,0
26.2,58.44,76.16,-17.13,-0.06,0.91,0
26.3,58.58,76.04,-273.15,-0.06,0.87,0
26.4,58.97,75.67,-273.15,-0.05,0.87,0
26.4,59.24,76.16,8.43,-0.05,0.91,0
26.5,59.24,76.04,-273.15,-0.05,0.91,0
26.6,59.5,76.04,-14.51,-0.05,0.91,0
26.7,59.5,76.04,-273.15,-0.05,0.91,0
26.8,59.5,75.91,-273.15,-0.06,0.87,0
26.9,59.77,75.91,-273.15,-0.06,0.87,0
27.0,59.77,75.79,-273.15,-0.05,0.87,0
27.1,59.9,75.91,6.09,-0.06,0.91,0
27.2,60.16,76.04,-6.48,-0.06,0.91,0
27.3,60.03,75.91,-273.15,-0.05,0.87,0
27.4,60.29,76.04,-3.36,-0.06,0.91,0
27.5,60.69,75.91,-14.51,-0.06,0.91,0
27.6,60.56,75.91,-273.15,-0.06,0.91,0
27.7,60.43,75.91,5.09,-0.06,0.87,0
27.8,60.69,75.91,-23.75,-0.06,0.91,0
27.9,60.56,75.91,-6.48,-0.05,0.91,0
28.0,60.95,75.91,-18.58,-0.06,0.91,0
28.0,61.21,75.91,-273.15,-0.05,0.91,0
28.1,61.08,75.79,-2.65,-0.04,0.91,0
28.2,61.08,75.91,-273.15,-0.04,0.87,0
28.3,61.21,75.79,-20.15,-0.05,0.91,0
28.4,61.21,75.79,-11.13,-0.06,0.91,0
28.5,61.6,75.79,-273.15,-0.06,0.87,0
28.6,61.99,75.91,9.74,-0.06,0.91,0
28.7,61.73,75.67,-273.15,-0.06,0.96,0
28.7,61.34,75.79,-0.63,-0.05,0.87,0
28.8,61.86,75.79,-273.15,-0.05,0.91,0
28.9,62.25,75.79,-17.13,-0.05,0.91,0
29.0,62.12,76.04,-273.15,-0.05,0.87,0
29.1,62.38,75.79,-12.2,-0.05,0.91,0
29.2,62.25,75.79,-273.15,-0.05,0.87,0
29.3,62.25,75.79,8.88,-0.05,0.87,0
29.4,62.64,76.41,-18.58,-0.06,0.91,0
29.5,62.51,75.67,7.52,-0.06,0.91,0
29.6,62.64,75.54,-273.15,-0.06,0.87,0
29.7,62.89,75.67,-13.32,-0.05,0.91,0
29.8,62.76,76.16,-273.15,-0.06,0.96,0
29.9,62.76,75.67,-273.15,-0.05,0.87,0
29.9,63.15,75.67,3.51,-0.04,0.87,0
30.0,63.02,76.53,-273.15,-0.05,0.91,0
30.1,63.15,75.79,-15.78,-0.05,0.87,0
30.2,63.28,75.67,-273.15,-0.05,0.91,0
30.3,63.02,75.67,-273.15,-0.05,0.91,0
30.4,63.41,75.79,1.24,-0.05,0.91,0
30.5,63.41,75.67,-273.15,-0.05,0.87,0
30.6,63.66,75.42,-13.32,-0.05,0.87,0
30.7,63.79,75.79,-1.95,-0.05,0.91,0
30.8,63.79,75.67,-23.75,-0.05,0.87,0
30.9,63.92,75.67,-4.1,-0.05,0.91,0
31.0,64.05,75.54,-273.15,-0.05,0.91,0
31.1,64.05,75.54,-273.15,-0.04,0.91,0
31.1,64.17,76.04,-273.15,-0.04,0.87,0
31.2,64.3,75.67,-273.15,-0.04,0.91,0
31.3,64.17,75.54,5.09,-0.05,0.91,0
31.4,64.43,75.54,-273.15,-0.05,0.87,0
31.5,64.3,75.54,-273.15,-0.04,0.91,0
31.6,64.56,75.67,6.09,-0.04,0.87,0
31.7,64.68,75.54,-273.15,-0.05,0.91,0
31.8,64.81,75.54,-7.33,-0.04,0.91,0
31.9,64.81,75.54,-273.15,-0.04,0.91,0
32.0,64.94,75.54,-21.86,-0.04,0.91,0
32.1,65.19,75.67,2.4,-0.04,0.87,0
32.2,65.07,75.42,-273.15,-0.05,0.91,0
32.3,65.19,76.41,-10.11,-0.05,0.91,0
32.3,65.32,75.54,-273.15,-0.05,0.87,0
32.4,65.45,75.42,-273.15,-0.05,0.91,0
32.5,65.45,75.54,10.16,-0.04,0.91,0
32.6,65.45,75.67,-273.15,-0.04,0.91,0
32.7,65.57,75.54,-10.11,-0.05,0.91,0
32.8,65.83,75.42,7.98,-0.05,0.91,0
32.9,65.83,75.54,-13.32,-0.05,0.91,0
33.0,65.83,75.42,4.58,-0.05,0.91,0
33.1,65.95,75.91,-273.15,-0.05,0.91,0
33.2,65.7,75.42,-20.15,-0.05,0.87,0
33.3,66.08,75.42,-273.15,-0.04,0.87,0
33.4,66.21,75.54,-273.15,-0.05,0.96,0
33.4,66.33,75.54,6.58,-0.04,0.91,0
33.5,66.33,75.54,-273.15,-0.04,0.91,0
33.6,66.46,75.54,-11.13,-0.04,0.91,0
33.7,66.58,75.54,-14.51,-0.03,0.91,0
33.8,66.58,75.3,-21.86,-0.04,0.87,0
33.9,66.84,75.42,-3.36,-0.04,0.91,0
34.0,66.71,75.42,-273.15,-0.04,0.91,0
34.1,66.58,75.42,-15.78,-0.04,0.91,0
34.2,66.96,75.42,-273.15,-0.04,0.91,0
34.3,66.96,75.3,-273.15,-0.05,0.87,0
34.4,67.09,75.3,-1.95,-0.04,0.87,0
34.5,67.09,75.42,-273.15,-0.03,0.91,0
34.6,67.21,75.42,-17.13,-0.03,0.91,0
34.6,67.34,75.42,-273.15,-0.03,0.91,0
34.7,67.34,75.54,-273.15,-0.03,0.91,0
34.8,67.46,75.42,-4.1,-0.03,0.96,0
34.9,67.59,74.68,-273.15,-0.03,0.87,0
35.0,67.59,75.05,-20.15,-0.03,0.87,0
35.1,67.59,75.42,-8.22,-0.03,0.87,0
35.2,67.72,75.3,-273.15,-0.02,0.91,0
35.3,67.59,75.3,-273.15,-0.03,0.91,0
35.4,67.84,75.42,-273.15,-0.03,0.96,0
35.5,67.72,75.3,-273.15,-0.04,0.87,0
35.6,68.09,75.42,-10.11,-0.04,0.91,0
35.7,68.09,75.42,-273.15,-0.05,0.96,0
35.8,67.97,75.3,-2.65,-0.05,0.91,0
35.8,68.22,75.54,-273.15,-0.04,0.96,0
35.9,68.22,75.42,-18.58,-0.03,0.91,0
36.0,68.47,75.42,7.98,-0.03,0.91,0
36.1,68.09,75.3,-273.15,-0.03,0.87,0
36.2,68.59,75.3,-15.78,-0.04,0.87,0
36.3,68.59,75.79,-273.15,-0.04,0.91,0
36.4,68.72,75.3,-273.15,-0.04,0.91,0
36.5,68.72,75.3,-13.32,-0.05,0.91,0
36.6,68.84,75.42,-273.15,-0.05,0.87,0
36.7,69.09,75.3,-13.32,-0.04,0.91,0
36.8,68.97,75.3,-273.15,-0.04,0.91,0
36.9,68.97,75.17,-273.15,-0.05,0.91,0
37.0,69.09,75.42,7.52,-0.05,0.87,0
37.0,68.97,75.42,-273.15,-0.04,0.91,0
37.1,69.22,75.3,-14.51,-0.04,0.91,0
37.2,69.34,75.3,-273.15,-0.04,0.87,0
37.3,69.34,75.79,-273.15,-0.04,0.91,0
37.4,69.47,75.3,1.24,-0.05,0.87,0
37.5,69.72,75.3,-273.15,-0.06,0.91,0
37.6,69.59,75.3,-17.13,-0.06,0.96,0
37.7,69.59,75.3,9.31,-0.06,0.91,0
37.8,69.59,75.3,-273.15,-0.06,0.91,0
37.9,69.72,75.42,8.43,-0.06,0.91,0
38.0,69.72,75.3,-273.15,-0.06,0.91,0
38.1,69.84,75.3,-14.51,-0.05,0.91,0
38.2,69.96,75.54,4.05,-0.05,0.91,0
38.2,69.96,75.42,-17.13,-0.06,0.91,0
38.3,70.09,75.3,-5.66,-0.07,0.91,0
38.4,70.09,75.3,-273.15,-0.07,0.91,0
38.5,69.96,75.17,-273.15,-0.07,0.87,0
38.6,70.21,75.3,-273.15,-0.07,0.87,0
38.7,70.59,75.3,-273.15,-0.07,0.91,0
38.8,70.34,75.17,2.4,-0.07,0.87,0
38.9,70.34,75.3,-273.15,-0.06,0.91,0
39.0,70.71,74.92,-1.95,-0.06,0.87,0
39.1,70.46,75.3,-273.15,-0.07,0.91,0
39.2,70.59,75.3,-14.51,-0.08,0.91,0
39.3,70.71,75.17,-17.13,-0.08,0.87,0
39.3,70.71,75.3,-273.15,-0.07,0.91,0
39.4,70.46,75.17,-273.15,-0.07,0.91,0
39.5,71.21,75.3,9.31,-0.08,0.96,0
39.6,70.84,75.54,-273.15,-0.08,0.87,0
39.7,70.71,75.3,-10.11,-0.08,0.91,0
39.8,71.33,75.17,-273.15,-0.08,0.91,0
39.9,71.08,74.92,-273.15,-0.08,0.87,0
40.0,71.33,75.3,7.98,-0.08,0.87,0
40.1,71.21,74.92,-273.15,-0.08,0.91,0
40.2,71.21,75.17,-273.15,-0.09,0.91,0
40.3,71.33,75.3,-273.15,-0.09,0.91,0
40.4,71.33,75.17,-273.15,-0.09,0.87,0
40.5,71.46,75.3,8.43,-0.09,0.91,0
40.5,71.46,75.91,-273.15,-0.08,0.91,0
40.6,71.58,75.17,-10.11,-0.08,0.91,0
40.7,71.58,75.3,-18.58,-0.09,0.91,0
40.8,71.7,75.17,-20.15,-0.09,0.91,0
40.9,71.7,75.17,0.01,-0.09,0.87,0
41.0,71.58,75.17,-273.15,-0.1,0.91,0
41.1,71.83,75.05,-20.15,-0.1,0.87,0
41.2,71.95,75.17,-273.15,-0.1,0.87,0
41.3,71.95,75.17,-273.15,-0.09,0.91,0
41.4,72.08,75.3,8.88,-0.1,0.87,0
41.5,72.08,75.17,-273.15,-0.1,0.91,0
41.6,72.08,75.17,-20.15,-0.1,0.96,0
41.7,72.45,75.67,-273.15,-0.1,0.91,0
41.7,72.2,75.17,-273.15,-0.1,0.87,0
41.8,72.32,75.17,-4.1,-0.1,0.91,0
41.9,72.32,75.17,-273.15,-0.1,0.87,0
42.0,72.32,75.17,-18.58,-0.09,0.91,0
42.1,72.82,75.3,-2.65,-0.09,0.96,0
42.2,72.45,75.17,-273.15,-0.09,0.91,0
42.3,72.57,75.17,-9.15,-0.09,0.83,0
42.4,72.57,75.17,-273.15,-0.08,0.87,0
42.5,72.7,75.17,-273.15,-0.08,0.96,0
42.6,72.82,75.17,7.52,-0.09,0.91,0
42.7,72.82,75.3,-273.15,-0.09,0.96,0
42.8,72.82,75.17,-2.65,-0.08,0.91,0
42.8,72.94,75.17,-273.15,-0.09,0.91,0
42.9,72.94,75.17,-20.15,-0.09,0.87,0
43.0,73.07,75.3,7.98,-0.09,0.87,0
43.1,73.07,75.17,-273.15,-0.09,0.91,0
43.2,73.07,75.3,-14.51,-0.09,0.91,0
43.3,73.19,75.3,-273.15,-0.09,0.91,0
43.4,73.19,75.3,-273.15,-0.09,0.87,0
43.5,73.44,75.17,6.09,-0.09,0.87,0
43.6,73.32,75.17,-273.15,-0.09,0.87,0
43.7,73.44,75.17,-8.22,-0.08,0.91,0
43.8,73.44,75.05,-273.15,-0.08,0.87,0
43.9,73.56,74.92,-273.15,-0.09,0.91,0
44.0,73.56,74.68,-17.13,-0.08,0.91,0
44.0,73.69,75.17,-273.15,-0.08,0.87,0
44.1,73.69,75.17,-17.13,-0.08,0.87,0
44.2,73.81,75.17,-273.15,-0.09,0.91,0
44.3,73.81,75.05,-273.15,-0.09,0.91,0
44.4,73.81,75.17,-1.28,-0.08,0.91,0
44.5,73.93,75.05,-273.15,-0.08,0.96,0
44.6,73.93,75.17,-18.58,-0.08,0.87,0
44.7,74.06,75.17,-273.15,-0.08,0.87,0
44.8,74.06,75.17,-273.15,-0.08,0.87,0
44.9,74.18,75.05,-1.28,-0.08,0.87,0
45.0,74.18,75.05,-273.15,-0.08,0.91,0
45.1,74.31,75.17,-18.58,-0.08,0.87,0
45.2,74.31,75.17,-5.66,-0.08,0.91,0
45.2,74.31,75.05,-273.15,-0.08,0.87,0
45.3,74.43,74.55,-13.32,-0.08,0.87,0
45.4,74.43,75.54,-273.15,-0.08,0.91,0
45.5,74.55,75.05,-273.15,-0.08,0.96,0
45.6,74.55,75.17,-23.75,-0.08,0.91,0
45.7,75.05,75.17,-273.15,-0.08,0.87,0
45.8,74.8,75.17,-1.28,-0.08,0.87,0
45.9,74.8,75.17,-273.15,-0.08,0.91,0
46.0,74.8,75.17,-18.58,-0.08,0.91,0
46.1,74.92,75.17,9.31,-0.09,0.91,0
46.2,74.92,75.17,-21.86,-0.09,0.87,0
46.3,74.68,75.17,-13.32,-0.09,0.87,0
46.4,75.05,75.17,4.58,-0.09,0.87,0
46.4,75.05,75.17,-15.78,-0.1,0.87,0
46.5,75.17,75.17,9.74,-0.1,0.87,0
46.6,75.05,75.3,-273.15,-0.09,0.91,0
46.7,75.17,75.17,-14.51,-0.1,0.87,0
46.8,75.3,75.17,-273.15,-0.1,0.91,0
46.9,75.3,75.17,-273.15,-0.1,0.91,0
47.0,75.3,75.17,7.52,-0.1,0.91,0
47.1,75.54,74.8,-273.15,-0.09,0.87,0
47.2,75.54,75.17,-13.32,-0.09,0.91,0
47.3,75.54,75.17,-273.15,-0.09,0.83,0
47.4,75.67,75.05,-273.15,-0.09,0.91,0
47.5,75.54,75.17,0.01,-0.1,0.87,0
47.5,75.79,75.05,-273.15,-0.1,0.87,0
47.6,75.79,75.3,-273.15,-0.1,0.91,0
47.7,75.79,75.17,-17.13,-0.1,0.91,0
47.8,75.91,74.92,-273.15,-0.1,0.91,0
47.9,75.91,75.05,8.43,-0.1,0.87,0
48.0,75.91,75.05,-273.15,-0.1,0.91,0
48.1,76.04,75.05,-14.51,-0.11,0.87,0
48.2,75.79,75.17,2.96,-0.11,0.91,0
48.3,75.79,75.17,-18.58,-0.1,0.87,0
48.4,76.29,75.17,-7.33,-0.11,0.83,0
48.5,76.29,75.05,-273.15,-0.11,0.87,0
48.6,76.29,75.05,-273.15,-0.1,0.91,0
48.7,76.29,75.17,-273.15,-0.1,0.87,0
48.7,76.41,75.05,-273.15,-0.11,0.87,0
48.9,76.41,74.68,7.05,-0.1,0.87,0
48.9,76.53,75.17,-20.15,-0.1,0.87,0
49.0,76.53,75.17,-273.15,-0.1,0.87,0
49.1,76.53,75.42,-12.2,-0.1,0.87,0
49.2,76.66,75.17,-273.15,-0.11,0.87,0
49.3,76.66,74.92,-8.22,-0.1,0.91,0
49.4,76.78,75.05,-273.15,-0.1,0.87,0
49.5,77.03,75.17,-43.9,-0.1,0.91,0
49.6,76.9,75.3,-4.1,-0.1,0.91,0
49.7,76.66,75.17,-273.15,-0.1,0.91,0
